"","Assignment_Group","TITLE"
"2276","F162 Sys. Mgm. Quality Assurance","JOB QWCQEW46 (EWPSAKSEW46.0005.06020600.1020) ENDED IN ERROR 1020 tiludv"
"2277","F162 Sys. Mgm. Quality Assurance","JOB QWCQGE02 (EWPSAKGE02.0005.06031800.1020) ENDED IN ERROR 1020 tiludv"
"2278","F161 Sys. Mgm. EDW","JOB EGD270LL (RSPTRADE27OBD.0051.06031800.0004) ENDED IN ERROR 0004 tiludv"
"2279","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCFPK25 (ZWCULFAKNPV.0025.06060600.0012) ENDED IN ERROR 0012 tiludv"
"2280","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCFPK28 (ZWCULFAKNPV.0040.06060600.0012) ENDED IN ERROR 0012 tiludv"
"2281","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCFPK26 (ZWCULFAKNPV.0030.06060600.0012) ENDED IN ERROR 0012 tiludv"
"2282","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCSSK29 (ZWPDGSKEMAHIER.0065.06040600.U02E) ENDED IN ERROR U02E tiludv"
"2283","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCSIK1A (ZWCDGSHEDZPA.0160.06040600.0012) ENDED IN ERROR 0012 tiludv"
"2284","F161 Sys. Mgm. EDW","JOB EWCRSI10 (EWPSAKSR10.0005.06031800.0008) ENDED IN ERROR 0008 tiludv"
"2285","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCFPPXX (ZWPDGFTPPREPSQL.0005.05111900.0012) ENDED IN ERROR 0012 tiludv"
"2286","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCFKCCL (ZWCULFAK1ZPA.0195.06060600.0012) ENDED IN ERROR 0012 tiludv"
"2287","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCFGNL7 (ZWCULFACTZPA.0248.06040600.SB37) ENDED IN ERROR SB37 tiludv"
"2288","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCCAR03 (ZWCWKMCTZPA.0155.06040600.SB37) ENDED IN ERROR SB37 tiludv"
"2289","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCFPLFR (ZWPDGFTPLOAD.0005.05121900.0008) ENDED IN ERROR 0008 tiludv"
"2290","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCFVY11 (ZWCDGFAKORZPA.0106.06040600.JCLI) ENDED IN ERROR JCLI tiludv"
"2291","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCEUZ2K (ZWPULFAKSIDU.0187.06060600.JCLI) ENDED IN ERROR JCLI tiludv"
"2292","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCRWC2F (ZWCFACTCRDRWA.0015.06060600.0012) ENDED IN ERROR 0012 tiludv"
"2293","F162 Sys. Mgm. Quality Assurance","JOB QWCF0210 (QWPENDTOEND.0095.06060600.JCL) ENDED IN ERROR JCL tiludv"
"2294","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCKM5PM (ZWPULKREDKUNSEG.0025.06060600.0012) ENDED IN ERROR 0012 tiludv"
"2295","F161 Sys. Mgm. EDW","DB2-Maxlimits BY00002D.BY00003S 20 - July release."
"2296","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCFTABC (ZWCDGFACZPA.0060.06080600.0012) ENDED IN ERROR 0012 tiludv"
"2297","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCSSK29 (ZWPDGSKEMAHIER.0065.06080600.U02E) ENDED IN ERROR U02E tiludv"
"2298","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCKSDU1 (ZWCDGKUNDEZPA.0130.06080600.0012) ENDED IN ERROR 0012 tiludv"
"2299","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCKSDU1 (ZWCDGKUNDEZPA.0130.06080600.0012) ENDED IN ERROR 0012"
"2300","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCKSDU1 (ZWCDGKUNDEZPA.0130.06080600.0013) ENDED IN ERROR 0013 tiludv"
"2301","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCEUY41 (ZWPULFAKSIDU.0165.06090600.0012) ENDED IN ERROR 0012 tiludv"
"2302","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCEUZ7K (ZWPULFAKSIDU.0191.06090600.OJCV) ENDED IN ERROR OJCV tiludv"
"2303","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCEUZ7K (ZWPULFAKSIDU.0191.06090600.JCL) ENDED IN ERROR JCL tiludv"
"2304","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCEUZ7K (ZWPULFAKSIDU.0191.06090600.JCLI) ENDED IN ERROR JCLI tiludv"
"2305","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCEUZ7K (ZWPULFAKSIDU.0191.06090600.1000) ENDED IN ERROR 1000 tiludv"
"2306","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCEXK3K (ZWCCREDITEXPEXT.0200.06090600.0012) ENDED IN ERROR 0012 tiludv"
"2307","F162 Sys. Mgm. Quality Assurance","JOB QWCQVI09 (EWPSAKVI09.0005.06091800.1020) ENDED IN ERROR 1020 tiludv"
"2308","F162 Sys. Mgm. Quality Assurance","JOB QWCQVI12 (EWPSAKVI12.0005.06091800.1020) ENDED IN ERROR 1020 tiludv"
"2309","F162 Sys. Mgm. Quality Assurance","JOB QWCQVI08 (EWPSAKVI08.0005.06091800.1020) ENDED IN ERROR 1020"
"2310","F162 Sys. Mgm. Quality Assurance","JOB QWCQVI07 (EWPSAKVI07.0005.06091800.1020) ENDED IN ERROR 1020 tiludv"
"2311","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCEUY41 (ZWPULFAKSIDU.0165.06100600.0012) ENDED IN ERROR 0012 tiludv"
"2312","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCFVK2B (ZWCDGFAKORZPA.0181.06110600.0012) ENDED IN ERROR 0012 tiludv"
"2313","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCFVK25 (ZWCDGFAKORZPA.0153.06110600.0012) ENDED IN ERROR 0012 tiludv"
"2314","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCFVK27 (ZWCDGFAKORZPA.0155.06110600.0012) ENDED IN ERROR 0012 tiludv"
"2315","F161 Sys. Mgm. EDW","JOB EGD200LO (RHC63300ZPA.0075.06101800.S04E) ENDED IN ERROR S04E tiludv"
"2316","F163 Sys. Mgm. EDW Infrastructure","JOB EGD240D2 (EGPKTOSALDOTRUL.0042.06101800.S04E) ENDED IN ERROR S04E tiludv"
"2317","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCSSK29 (ZWPDGSKEMAHIER.0065.06110600.U038) ENDED IN ERROR U038 tiludv"
"2318","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCRWAX1 (ZWCRWA001.0005.06110600.JCL) ENDED IN ERROR JCL tiludv"
"2319","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCKOMB1 (ZWCDGKUNDEZPA.0054.06110600.0014) ENDED IN ERROR 0014 tiludv"
"2320","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCFRE01 (ZWCDGFACZPA.0122.06110600.SB37) ENDED IN ERROR SB37"
"2321","F162 Sys. Mgm. Quality Assurance","JOB QWCQLH02 (EWPSAKLH02.0005.06131800.JCL) ENDED IN ERROR JCL tiludv"
"2322","F161 Sys. Mgm. EDW","JOB EWCRAC16 (EWPSACAC16.0010.06161800.1613) ENDED IN ERROR 1613 tiludv"
"2323","F161 Sys. Mgm. EDW","JOB EWCRAC18 (EWPSACAC18.0010.06161800.1613) ENDED IN ERROR 1613 tiludv"
"2324","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCKKK3K (ZWPULKREDKUN.0155.06130600.OJCV) ENDED IN ERROR OJCV tiludv"
"2325","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCFKYPG (ZWCULFAK1ZPA.0210.06130600.JCL) ENDED IN ERROR JCL tiludv"
"2326","F162 Sys. Mgm. Quality Assurance","JOB QWCRRW05 (EWPSAKRW25.0005.06161800.1020) ENDED IN ERROR 1020 tiludv"
"2327","F162 Sys. Mgm. Quality Assurance","JOB QWCQZW05 (EWPSAKZW05.0005.06170800.1020) ENDED IN ERROR 1020 tiludv"
"2328","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCLO102 (ZWCDGREASIK.0015.06180600.S04E) ENDED IN ERROR S04E tiludv"
"2329","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCFVK25 (ZWCDGFAKORZPA.0153.06180600.0012) ENDED IN ERROR 0012 tiludv"
"2330","F161 Sys. Mgm. EDW","JOB EGD200LO (RHC63300ZPA.0075.06171800.S04E) ENDED IN ERROR S04E tiludv"
"2331","F162 Sys. Mgm. Quality Assurance","JOB QWCF0344 (QWPFCREDCOCD.0035.06130700.JCL) ENDED IN ERROR JCL tiludv"
"2332","F162 Sys. Mgm. Quality Assurance","JOB QWCF0355 (QWPFCREDCOCD.0040.06130700.JCL) ENDED IN ERROR JCL tiludv"
"2333","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCRFS50 (ZWCDGSASTILG2.0095.06180600.0016) ENDED IN ERROR 0016 tiludv"
"2334","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCETV2F (ZWCULFACTSIZP7.0246.06180600.0012) ENDED IN ERROR 0012 tiludv"
"2335","F161 Sys. Mgm. EDW","JOB EWCSRH11 (EWPSAKRH11.0010.06201800.JCL) ENDED IN ERROR JCL tiludv"
"2336","F161 Sys. Mgm. EDW","JOB EWCRAC17 (EWPSACAC17.0010.06201800.1613) ENDED IN ERROR 1613 tiludv"
"2337","F161 Sys. Mgm. EDW","JOB EWCRAC18 (EWPSACAC18.0010.06201800.1613) ENDED IN ERROR 1613 tiludv"
"2338","F161 Sys. Mgm. EDW","JOB EWCRAC16 (EWPSACAC16.0010.06201800.1613) ENDED IN ERROR 1613 tiludv"
"2339","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCFSYNC (ZWCDGFACZPA.0128.06220600.SB37) ENDED IN ERROR SB37 tiludv"
"2340","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCHE25B (ZWPHSKUBEDAGLIG.0012.06211800.U3E7) ENDED IN ERROR U3E7 tiludv"
"2341","F162 Sys. Mgm. Quality Assurance","JOB QWCQMY01 (EWPSAKMY01.0005.06211800.JCL) ENDED IN ERROR JCL tiludv"
"2342","F162 Sys. Mgm. Quality Assurance","JOB QWCQMY02 (EWPSAKMY02.0005.06211800.JCL) ENDED IN ERROR JCL tiludv"
"2343","F161 Sys. Mgm. EDW","JOB EWCSMY03 (EWPSAKMY03.0010.06221800.0012) ENDED IN ERROR 0012 tiludv"
"2344","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCLO182 (ZWCULFAKSILORWA.0005.06140600.0008) ENDED IN ERROR 0008 tiludv"
"2345","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCMCT64 (ZWCMCTBUSINESS.0010.06250600.1004) ENDED IN ERROR 1004 tiludv"
"2346","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCEVD01 (ZWCDGFACTSIDIGEN.0005.06250600.0012) ENDED IN ERROR 0012 tiludv"
"2347","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCEVD02 (ZWCDGFACTSIDIRWA.0005.06250600.0012) ENDED IN ERROR 0012 tiludv"
"2348","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCFKDF1 (ZWPULFAKOR0BDEX.0062.07010600.0012) ENDED IN ERROR 0012 tiludv"
"2349","F161 Sys. Mgm. EDW","JOB EWCSBJ55 (EWPSAKBJ05.0010.06301800.JCL) ENDED IN ERROR JCL tiludv"
"2350","F161 Sys. Mgm. EDW","JOB EWCSNL32 (EWPSAKNL32.0010.06301800.U0DE) ENDED IN ERROR U0DE tiludv"
"2351","F161 Sys. Mgm. EDW","JOB EWCSNL27 (EWPSAKNL27.0010.06301800.U0DE) ENDED IN ERROR U0DE tiludv"
"2352","F161 Sys. Mgm. EDW","JOB EWCM3611 (EWCM3000ZPANY.0065.06301800.0012) ENDED IN ERROR 0012 tiludv"
"2353","F161 Sys. Mgm. EDW","JOB EWCM3613 (EWCM3000ZPANY.0067.06301800.0012) ENDED IN ERROR 0012 tiludv"
"2354","F161 Sys. Mgm. EDW","JOB EWCM3609 (EWCM3000ZPANY.0063.06301800.0012) ENDED IN ERROR 0012 tiludv"
"2355","F161 Sys. Mgm. EDW","JOB EWCM3605 (EWCM3000ZPANY.0059.06301800.0012) ENDED IN ERROR 0012 tiludv"
"2356","F161 Sys. Mgm. EDW","JOB EWCM3607 (EWCM3000ZPANY.0061.06301800.0012) ENDED IN ERROR 0012 tiludv"
"2357","F161 Sys. Mgm. EDW","JOB EWCM3617 (EWCM3000ZPANY.0071.06301800.0012) ENDED IN ERROR 0012 tiludv"
"2358","F161 Sys. Mgm. EDW","JOB EWCM3608 (EWCM3000ZPANY.0062.06301800.0012) ENDED IN ERROR 0012 tiludv"
"2359","F161 Sys. Mgm. EDW","JOB EWCM3615 (EWCM3000ZPANY.0069.06301800.0012) ENDED IN ERROR 0012 tiludv"
"2360","F161 Sys. Mgm. EDW","JOB EGC20105 (EGC20100ZPA.0025.07011800.0012) ENDED IN ERROR 0012 tiludv"
"2361","F161 Sys. Mgm. EDW","JOB EGC20115 (EGC20100ZPA.0075.07011800.0012) ENDED IN ERROR 0012 tiludv"
"2362","F161 Sys. Mgm. EDW","JOB EGC20107 (EGC20100ZPA.0035.07011800.0012) ENDED IN ERROR 0012 tiludv"
"2363","F161 Sys. Mgm. EDW","JOB EGC20110 (EGC20100ZPA.0050.07011800.0012) ENDED IN ERROR 0012 tiludv"
"2364","F161 Sys. Mgm. EDW","JOB EGC20109 (EGC20100ZPA.0045.07011800.0012) ENDED IN ERROR 0012 tiludv"
"2365","F161 Sys. Mgm. EDW","JOB EWCSZY02 (EWPSAKZY02.0005.07011800.JCL) ENDED IN ERROR JCL tiludv"
"2366","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCLO183 (ZWCULFAKSILOCON.0005.07010600.0008) ENDED IN ERROR 0008 tiludv"
"2367","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCGFSB6 (ZWCGFSCOLLUL.0030.07010600.1004) ENDED IN ERROR 1004 tiludv"
"2368","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCFVY2F (ZWCDGFAKORZPA.0107.07020600.0012) ENDED IN ERROR 0012 tiludv"
"2369","F161 Sys. Mgm. EDW","JOB EGC25S32 (RHP82400.0072.07041800.0012) ENDED IN ERROR 0012 tiludv"
"2370","F161 Sys. Mgm. EDW","JOB EGC25S03 (RHP82400.0043.07041800.0012) ENDED IN ERROR 0012 tiludv"
"2371","F161 Sys. Mgm. EDW","JOB EGC25S22 (RHP82400.0062.07041800.0012) ENDED IN ERROR 0012 tiludv"
"2372","F161 Sys. Mgm. EDW","JOB EGC25S13 (RHP82400.0053.07041800.0012) ENDED IN ERROR 0012 tiludv"
"2373","F161 Sys. Mgm. EDW","JOB EGC25S14 (RHP82400.0054.07041800.0012) ENDED IN ERROR 0012 tiludv"
"2374","F161 Sys. Mgm. EDW","JOB EGC25S17 (RHP82400.0057.07041800.0012) ENDED IN ERROR 0012 tiludv"
"2375","F161 Sys. Mgm. EDW","JOB EGD270LL (RSPTRADE27FBD.0051.07041800.0004) ENDED IN ERROR 0004 tiludv"
"2376","F161 Sys. Mgm. EDW","JOB EGC23004 (EGPKTOSALDO.0014.07041800.0012) ENDED IN ERROR 0012 tiludv"
"2377","F161 Sys. Mgm. EDW","JOB EGD270LL (RSPTRADE27OBD.0051.07051800.0004) ENDED IN ERROR 0004 tiludv"
"2378","F161 Sys. Mgm. EDW","JOB ZWCFPK28 (ZWCULFAKNPV.0040.07060600.0012) ENDED IN ERROR 0012 tiludv"
"2379","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCLO181 (ZWCULFAKSILOGEN.0005.07060600.JCLI) ENDED IN ERROR JCLI tiludv"
"2380","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCLO182 (ZWCULFAKSILORWA.0005.07060600.JCLI) ENDED IN ERROR JCLI tiludv"
"2381","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCKM5PM (ZWPULKREDKUNSEG.0025.07060600.0012) ENDED IN ERROR 0012 tiludv"
"2382","F162 Sys. Mgm. Quality Assurance","JOB QWCF0315 (QWPF0300.0020.07060600.JCL) ENDED IN ERROR JCL tiludv"
"2383","F162 Sys. Mgm. Quality Assurance","JOB QWCARH04 (QWPCILRH04.0015.07061800.3712) ENDED IN ERROR 3712 tiludv"
"2384","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCFVK25 (ZWCDGFAKORZPA.0153.07090600.0012) ENDED IN ERROR 0012 tiludv"
"2385","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCFVK2B (ZWCDGFAKORZPA.0181.07090600.0012) ENDED IN ERROR 0012 tiludv"
"2386","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCFVK2D (ZWCDGFAKORZPA.0183.07090600.0012) ENDED IN ERROR 0012 tiludv"
"2387","F161 Sys. Mgm. EDW","JOB EGD240D1 (EGPKTOSALDOTRUL.0041.07081800.S04E) ENDED IN ERROR S04E"
"2388","F161 Sys. Mgm. EDW","JOB EGD240D1 (EGPKTOSALDOTRUL.0041.07081800.S04E) ENDED IN ERROR S04E tiludv"
"2389","F161 Sys. Mgm. EDW","JOB EGD240D2 (EGPKTOSALDOTRUL.0042.07081800.S04E) ENDED IN ERROR S04E tiludv"
"2390","F161 Sys. Mgm. EDW","JOB EGD200LO (RHC63300ZPA.0075.07081800.S04E) ENDED IN ERROR S04E tiludv"
"2391","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCLO182 (ZWCULFAKSILORWA.0005.07110600.JCL) ENDED IN ERROR JCL tiludv"
"2392","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCLO181 (ZWCULFAKSILOGEN.0005.07110600.JCL) ENDED IN ERROR JCL tiludv"
"2393","F162 Sys. Mgm. Quality Assurance","JOB QWCF0002 (QWPF0002ZPAOD.0040.07110600.U3E7) ENDED IN ERROR U3E7 tiludv"
"2394","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCLO181 (ZWCULFAKSILOGEN.0005.07120600.U03F) ENDED IN ERROR U03F tiludv"
"2395","F162 Sys. Mgm. Quality Assurance","JOB QWCF0002 (QWPF0002ZPAOD.0040.07120600.U3E7) ENDED IN ERROR U3E7 tiludv"
"2396","F161 Sys. Mgm. EDW","JOB EWCSFI00 (EWPSACFI00.0010.07121800.JCL) ENDED IN ERROR JCL tiludv"
"2397","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCRW40A (ZWPADHOCNONCM.0090.07130700.U3E7) ENDED IN ERROR U3E7 tiludv"
"2398","F163 Sys. Mgm. EDW Infrastructure","TASK QW57 E  EXEC"
"2399","F163 Sys. Mgm. EDW Infrastructure","TASK QW51 D  EDSA"
"2400","F162 Sys. Mgm. Quality Assurance","JOB QWCQK510 (EWPSAKK510.0005.07151800.1020) ENDED IN ERROR 1020 tiludv"
"2401","F162 Sys. Mgm. Quality Assurance","JOB QWCQKN22 (EWPSAKKN22.0005.07151800.1020) ENDED IN ERROR 1020 tiludv"
"2402","F162 Sys. Mgm. Quality Assurance","JOB QWCQKN13 (EWPSACKN13.0005.07151800.1020) ENDED IN ERROR 1020 tiludv"
"2403","F162 Sys. Mgm. Quality Assurance","JOB QWCDLAND (QWPDLANDZPA.0015.07160600.0012) ENDED IN ERROR 0012 tiludv"
"2404","F162 Sys. Mgm. Quality Assurance","JOB QWCQXO01 (EWPSAKXO01.0005.07151800.1020) ENDED IN ERROR 1020 tiludv"
"2405","F162 Sys. Mgm. Quality Assurance","JOB QWCQBJ01 (EWPSAKBJ01NY.0005.07151800.1020) ENDED IN ERROR 1020 tiludv"
"2406","F162 Sys. Mgm. Quality Assurance","JOB QWCQAT09 (EWPSAKAT09.0005.07151800.1020) ENDED IN ERROR 1020 tiludv"
"2407","F162 Sys. Mgm. Quality Assurance","JOB QWCQVI18 (EWPSAKVI18.0005.07151800.1020) ENDED IN ERROR 1020 tiludv"
"2408","F161 Sys. Mgm. EDW","JOB EWCRSI09 (EWPSAKSR09.0005.07151800.0008) ENDED IN ERROR 0008 tiludv"
"2409","F162 Sys. Mgm. Quality Assurance","JOB QWCQLK20 (EWPSAKLK20.0005.07151800.1020) ENDED IN ERROR 1020 tiludv"
"2410","F162 Sys. Mgm. Quality Assurance","JOB QWCQLK04 (EWPSAKLK04.0005.07151800.1020) ENDED IN ERROR 1020 tiludv"
"2411","F162 Sys. Mgm. Quality Assurance","JOB QWCQLK05 (EWPSAKLK05NY.0005.07151800.1020) ENDED IN ERROR 1020 tiludv"
"2412","F162 Sys. Mgm. Quality Assurance","JOB QWCQZK02 (EWPSAKZK02.0010.07161800.1020) ENDED IN ERROR 1020 tiludv"
"2413","F162 Sys. Mgm. Quality Assurance","JOB QWCQZK03 (EWPSAKZK03.0010.07161800.1020) ENDED IN ERROR 1020 tiludv"
"2414","F162 Sys. Mgm. Quality Assurance","JOB QWCK4L00 (QWPVC4L00.0010.07151800.1020) ENDED IN ERROR 1020 tiludv"
"2415","F162 Sys. Mgm. Quality Assurance","JOB QWCDSIKV (QWCDGSHEDZPA.0005.07160600.1020) ENDED IN ERROR 1020 tiludv"
"2416","F162 Sys. Mgm. Quality Assurance","JOB QWCDPR01 (QWPDPR01.0015.07160600.1020) ENDED IN ERROR 1020 tiludv"
"2417","F162 Sys. Mgm. Quality Assurance","JOB QWCDFGRU (QWPDFGRUZPA.0015.07160600.1020) ENDED IN ERROR 1020 tiludv"
"2418","F162 Sys. Mgm. Quality Assurance","JOB QWCDCEX8 (QWPELDCAM.0070.07160600.1020) ENDED IN ERROR 1020 tiludv"
"2419","F162 Sys. Mgm. Quality Assurance","JOB QWCSAT04 (QWPSAT04.0015.07160600.1020) ENDED IN ERROR 1020 tiludv"
"2420","F161 Sys. Mgm. EDW","JOB CMCTB087 (CMCTB087ZPA.0005.07161800.0012) ENDED IN ERROR 0012"
"2421","F161 Sys. Mgm. EDW","JOB CMCTB084 (CMCTB084ZPA.0005.07161800.S04E) ENDED IN ERROR S04E"
"2422","F161 Sys. Mgm. EDW","JOB EPDEPN40 (EPDEPN40ZPA.0005.07171800.SB37) ENDED IN ERROR SB37 tiludv"
"2423","F161 Sys. Mgm. EDW","JOB EWCSRH11 (EWPSAKRH11.0010.07201800.1706) ENDED IN ERROR 1706 tiludv"
"2424","F162 Sys. Mgm. Quality Assurance","JOB QWCQDE17 (EWPSAKDE17.0005.07181800.JCLI) ENDED IN ERROR JCLI tiludv"
"2425","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCKOMB1 (ZWCDGKUNDEZPA.0054.07230600.0014) ENDED IN ERROR 0014 tiludv"
"2426","F161 Sys. Mgm. EDW","JOB EWCRSI09 (EWPSAKSR09.0005.07221800.0008) ENDED IN ERROR 0008 tiludv"
"2427","F162 Sys. Mgm. Quality Assurance","JOB QWCQRH05 (EWPSAKRH05.0005.07221800.1020) ENDED IN ERROR 1020 tiludv"
"2428","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCKSDU1 (ZWCDGKUNDEZPA.0130.07230600.0012) ENDED IN ERROR 0012 tiludv"
"2429","F161 Sys. Mgm. EDW","JOB EWCSDE18 (EWPSAKDE18.0010.07181800.1706) ENDED IN ERROR 1706 tiludv"
"2430","F162 Sys. Mgm. Quality Assurance","JOB QWCQI312 (EWPSAKI312.0005.07271800.1020) ENDED IN ERROR 1020 tiludv"
"2431","F162 Sys. Mgm. Quality Assurance","JOB QWCRAC50 (EWPSACAC50.0005.07281800.1020) ENDED IN ERROR 1020 tiludv"
"2432","F162 Sys. Mgm. Quality Assurance","JOB QWCDFGRU (QWPDFGRUZPA.0015.08010600.JCL) ENDED IN ERROR JCL tiludv"
"2433","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCRFTW1 (ZWCDGRETFACILDIV.0055.07300600.0012) ENDED IN ERROR 0012 tiludv"
"2434","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCCB001 (ZWCFACTCB.0005.07300600.1000) ENDED IN ERROR 1000 tiludv"
"2435","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCRWM2T (ZWCFACTCRDRWA.0180.08010600.0012) ENDED IN ERROR 0012 tiludv"
"2436","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCRWM2I (ZWCFACTCRDRWA.0110.08010600.0012) ENDED IN ERROR 0012 tiludv"
"2437","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCRWM2T (ZWCFACTCRDRWA.0180.08010600.JCL) ENDED IN ERROR JCL tiludv"
"2438","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCGCP11 (ZWCDGGMIAE.0010.08010600.S322) ENDED IN ERROR S322 tiludv"
"2439","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCGCP11 (ZWCDGGMIAE.0010.08010600.OSUF) ENDED IN ERROR OSUF tiludv"
"2440","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCGCP11 (ZWCDGGMIAE.0010.08010600.JCLI) ENDED IN ERROR JCLI tiludv"
"2441","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCDCSX1 (ZWCULFACTINK.0005.08020600.0012) ENDED IN ERROR 0012 tiludv"
"2442","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCRFTW1 (ZWCDGRETFACILDIV.0055.08030600.0012) ENDED IN ERROR 0012 tiludv"
"2443","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCFKR12 (ZWPULFAK1RDNEW.0012.08040600.JCL) ENDED IN ERROR JCL tiludv"
"2444","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCGMPP3 (ZWCULGMIPP.0015.08040600.1000) ENDED IN ERROR 1000 tiludv"
"2445","F163 Sys. Mgm. EDW Infrastructure","TASK QW57 E  EXEC"
"2446","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCGMI04 (ZWCULGMIBV.0020.08050600.0012) ENDED IN ERROR 0012 tiludv"
"2447","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCGMI05 (ZWCULGMIBV.0025.08050600.0012) ENDED IN ERROR 0012 tiludv"
"2448","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCRFTW1 (ZWCDGRETFACILDIV.0055.08060600.0012) ENDED IN ERROR 0012 tiludv"
"2449","F161 Sys. Mgm. EDW","JOB EWCRSI09 (EWPSAKSR09.0005.08051800.0008) ENDED IN ERROR 0008 tiludv"
"2450","F161 Sys. Mgm. EDW","DB2-Maxlimits EW00008D.EW00242S - EWWH_TFR_HDL_DG_H - 15 - Aug release."
"2451","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCLO182 (ZWCULFAKSILORWA.0005.07130700.JCLI) ENDED IN ERROR JCLI tiludv"
"2452","F161 Sys. Mgm. EDW","JOB EWCSKN04 (EWPSAKKN04.0010.08101800.U02E) ENDED IN ERROR U02E"
"2453","F163 Sys. Mgm. EDW Infrastructure","PROGRAM=QWRAP057,ABENDCODE=AD2R     T"
"2454","F162 Sys. Mgm. Quality Assurance","JOB QWCFODGK (QWPFKRSK.0030.08130600.JCL) ENDED IN ERROR JCL tiludv"
"2455","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCCAR03 (ZWCWKMCTZPA.0155.08130600.U02E) ENDED IN ERROR U02E tiludv"
"2456","F162 Sys. Mgm. Quality Assurance","TASK QW80 D  EDSA"
"2457","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCRAUM3 (ZWCREASIKFACT.0015.08170600.0123) ENDED IN ERROR 0123 tiludv"
